tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
22;05f47cbf-c26c-4cbb-b3ef-1c1a24ef7c3f;MT;;BELOW_THE_THRESHOLD;SUPPLIES;OPEN;;43134100;29521341,43134100;MT001;2009;EN;;;;2009/02/02;2008/09/09;;;;;2;60;no;no;no;;;;no;no;yes;;55863;EUR;;;55863;55863;EUR;;;55863;;;;;;;;;1;2;2008-01-01;2008-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;72.7273;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;PUBLIC_BODY;WATER,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_ad63aecdfe86e2b196654130c7b694bb713788ff4cec5e4f9584b815224b4258;Water Services Corporation;MT001;Luqa;MT;LQA 9043;1;;;AWARDED;;;;;;;;;;12;;;;;;;;1;yes;no;;3333;EUR;;;3333;1;EU_body_28ca3dcd482911d52d61a649d7e1630d7729aa049489ea3cfd40df617aee14ca;Pompes Salmson;;Chatou;FR;78403
23;57075e32-ed3e-4222-ac12-65e20002e715;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33192120;33192120;MT001;2009;EN;;;;2010/09/27;2010/01/05;;;;;3;90;no;no;no;;;;no;no;no;;338983.06;EUR;;;338983.06;338419.6;EUR;;;338419.6;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_8b736f33010f1af402b35fcd5913c96854976c98926dac7d5c4fa55e6c45a621;Health Division;;Valletta;MT;;1;;;AWARDED;;;;;;;;;;9;;;;;;;;1;yes;no;;338419.6;EUR;;;338419.6;1;EU_body_a28890302d4a5b70015d685bb779162e1ea59b9a99fc283435087beb32486ea5;Technoline Ltd;MT001;Gzira;MT;GZR 1703
24;68e1119b-e1ff-47d0-b19c-ed0439a64e8c;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33124110;33124110,38434000;MT001;2009;EN,MT;;;;2010/09/14;2010/01/05;;;;;36;1080;no;no;no;;;;no;no;yes;;259449.15;EUR;;;259449.15;166080.37;EUR;;;166080.37;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;0;100;50;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;166080.37;EUR;;;166080.37;1;EU_body_e2714b56cb6ef2b4450792cc2f6e1ffbfc02b7ebc1dd70c395954d8353240f44;Scientech Ltd;;Pieta;MT;PTA 0160
25;b3e55378-27f6-4529-a680-702ef9b23103;MT;;BELOW_THE_THRESHOLD;SUPPLIES;OPEN;;44450000;44450000;MT001;2009;EN;;;;2010/05/18;2009/11/24;;;;;12;360;no;no;no;;;;no;no;yes;;;;;;;139300.64;EUR;;;139300.64;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;75;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,WATER,HEALTH;EU_body_0cc3820f9e18492aadaf56cc94f8940102e027516b5b626d549b0ae1b39803b1;Department of Contracts;MT001;Floriana;MT;FRN 1600;1;CT 2398/2009.;;AWARDED;;;;;;;;;1;3;;;;;;;;1;yes;no;;104575.81;EUR;;;104575.81;1;EU_body_b05fce262bd630e931c62f1b3103e958f7d418508633385f6a96800bd41d7ba9;Joseph Caruana Co Ltd;;Victoria;MT;
26;ae6c4f66-1fad-4fbd-aa00-854cd2941e3f;MT;;BELOW_THE_THRESHOLD;SERVICES;OPEN;;90511100;90511100;MT001;2009;EN;;;;;2009/12/03;;;;;48;1440;no;no;no;;;;no;no;yes;;232200;EUR;;;232200;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;OTHER;GENERAL_PUBLIC_SERVICES;EU_body_3357a8117d346c06c6eed839905b41872d73a55942671accb8146235c0a05054;Bormla Local Council;MT001;Bormla;MT;BML 1202;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;0ab7e1d7-39ec-47e2-b061-12f494588b4f;MT;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;71332000;71332000;MT002;2009;EN;;;;2009/09/22;2009/05/26;;;;;36;1080;yes;no;no;;;;no;no;yes;;516949.16;EUR;;;516949.16;500000;EUR;;;500000;;;;;;2;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;69.2308;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_4d60e920f7cfc8d068ece8be728acea548bcaf04088b342ecba0239c111d6609;Restoration Unit;MT001;Floriana;MT;FRN 1700;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;500000;EUR;;;500000;1;EU_body_a4a42ba706af169236aac7bd096577b99865b11f468273003014722ec6d60ca4;Politecnica Ingegneria ed Architettura Soc. Coop;ITI14;Firenze;IT;50121
28;d687d60d-bc9e-4e95-8ae7-863b06f72bd1;MT;;;SUPPLIES;OPEN;;15894000;15894000;MT001;2009;EN;;;;2010/02/02;2009/03/10;;;;;24;720;no;no;no;;;;no;no;yes;;13103500;EUR;;;13103500;11315000;EUR;;;11315000;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;DEFENCE;EU_body_81b25b9dc68379ff16ffd5d5c92e62990ee2a0bad719a3bda03084a96adfb902;Armed Forces of Malta;;Luqa;MT;VLT 2000;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;11315000;EUR;;;11315000;1;EU_body_1417adfb95b45c9e5cb33c795743590893eea56a70c315b07133e7ffab7a56fe;James Caterers Ltd;;Fgura;MT;FGR 1900
29;834f94b0-ba7b-4c6e-ba34-777f17aeff4f;MT;;BELOW_THE_THRESHOLD;SERVICES;OPEN;;71220000;71220000,71221000,71222000;MT002;2009;EN;;;;2010/01/28;2009/06/23;;;;;18;540;yes;no;no;;;;no;no;yes;;134950;EUR;;;134950;97500;EUR;;;97500;;;;;;3;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;64.2857;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_122ff2db5b75e4485740096d507cd18cedf7d971760d7cbcd646654bec68efd5;Heritage Malta;;Valletta;MT;VLT 1175;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;97500;EUR;;;97500;1;EU_body_dc45c60748a07c074ada1cb15d0710b6fccbc56991899f8628ed3ba38de21ec7;Design Solutions Ltd;;Balzan;MT;
30;1cb34190-bb3e-43db-9313-2b34515bfe96;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;38540000;38540000,31640000;MT001;2009;;;;;2010/06/22;2009/04/09;;;;;7;210;yes;no;no;;;;no;no;yes;;;;;;;985180.06;EUR;;;985180.06;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;;83.3333;;;;;;;100;;;100;;;100;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;EDUCATION,GENERAL_PUBLIC_SERVICES,PUBLIC_ORDER_AND_SAFETY;EU_body_f27365caf10e0043a1bcbc2616a90e0da685c04d86de7b9c69b659c8cc57ee3c;University of Malta;MT001;Msida;MT;MSD 2080;1;;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;272742.9;EUR;;;272742.9;1;EU_body_8b9623b39723f813366db027f96130fe5b49d5440ed02b4406d9f2292994bea3;Micro Materials Ltd;;Wrexham;UK;LL13 7YL
31;d5e1fdd8-0f06-4b27-90b3-41b9143b2fa0;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33694000;33694000;MT001;2009;MT,EN;;;;2009/11/25;2009/04/07;;;;;36;1080;no;no;no;;;;no;no;yes;;166724;EUR;;;166724;66551.58;EUR;;;66551.58;;;;;;;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;81.8182;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;66551.58;EUR;;;66551.58;1;EU_body_9d9bed3baa7d021d78be5f10ca96ac1eb48071b4f7177a49ad8013fb47faf047;Harley Distributors Ltd;;Gzira;MT;GZR 1637
32;ed5f5197-6ef9-41a5-8bbd-cf0fae7292fd;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;31300000;31300000;MT001;2009;EN;;;;2008/08/21;2008/01/15;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;1027163.06;EUR;;;1027163.06;;;;;;1;;;1;2;2007-01-01;2007-01-01;2009-01-01;2009-01-01;;100;100;50;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;PUBLIC_BODY;ELECTRICITY;EU_body_ec382185ccf059f88d2c2792cef00dfa684f641fca52b666c510690a4f2377ca;Enemalta Corporation;;Marsa;MT;MRS 1000;1;;;AWARDED;;;;;;;;;;6;;;;;;;;1;yes;no;;1027163.06;EUR;;;1027163.06;1;EU_body_39269afddc549dd976395ca4f49638b299f2ba946c5a2afea73cea890c81970e;SM (CABLES) LTD;MT001;ZEJTUN;MT;ZTN 3000
33;687e8a3a-f460-4465-bddb-57ade84b305b;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33610000;24410000,33610000;MT001;2009;MT,EN;;;;2009/02/11;2008/06/17;;;;;36;1080;no;no;no;;;;no;no;yes;;149366.9;EUR;;;149366.9;111613.09;EUR;;;111613.09;;;;;;1;;;1;2;2008-01-01;2008-01-01;2010-01-01;2010-01-01;;0;100;100;100;;100;;;0;100;0;100;66.6667;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;111613.09;EUR;;;111613.09;1;EU_body_510ee136e1e5b4e06a362de93bc7b611ea7de76bd36cd6f10fc6c977a22299fb;V J Salomone Pharma Ltd;;Marsa;MT;MRS 1606
34;bfa1eadc-9f4f-4b7d-8b1b-91770cd30e8e;MT;;BELOW_THE_THRESHOLD;SUPPLIES;OPEN;;38434540;38434540;MT001;2009;EN;;;;2010/01/22;2009/04/09;;;;;3;90;yes;no;no;;;;no;no;yes;;102000;EUR;;;102000;149552;EUR;;;149552;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;EDUCATION,GENERAL_PUBLIC_SERVICES,PUBLIC_ORDER_AND_SAFETY;EU_body_f27365caf10e0043a1bcbc2616a90e0da685c04d86de7b9c69b659c8cc57ee3c;University of Malta;MT001;Msida;MT;MSD 2080;1;LA CT 2585/2008 Lot 4.;;AWARDED;;;;;;;;;4;2;;;;;;;;1;yes;no;;99288;EUR;;;99288;1;EU_body_c6d9ba7c6bb7ba0ebeb1789189d191ad175eff46c26285549407e59d0619554d;Evolve Ltd;;Marsa;MT;
35;c654088d-f3a9-4f8e-a161-f2f7d1c86e96;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33692100;33692100;MT001;2009;MT,EN;;;;2009/09/09;2009/04/23;;;;;36;1080;no;no;no;;;;no;no;yes;;259173;EUR;;;259173;227700;EUR;;;227700;;;;;;;;;1;2;2009-01-01;2009-01-01;2009-01-01;2009-01-01;;100;100;100;100;;100;;;0;100;0;100;81.8182;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;227700;EUR;;;227700;1;EU_body_eb607ba04a5799ddc4dc018203167e68c41467ccb457db6217fe35fec79d4a9a;A M Mangion Ltd;;LUQA;MT;LQA 6000
36;4ab8d629-8c49-4104-8ade-41c0a6fc6b9a;MT;;;SERVICES;OPEN;;79340000;79340000,79341000,92210000,92220000,79416100,79822500,79824000,22120000,22150000,22210000,22213000,22462000,72000000,35121600,31523000,79810000,79800000;MT001;2009;EN;;;;2010/06/25;2010/01/12;;;;;;;yes;no;no;;;;no;no;yes;;199052;EUR;;;199052;180900;EUR;;;180900;;;;;;2;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;61.5385;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER;EU_body_b16e63de851661b710b22aee08dffd3a0b2f694a6de4669a6dfadc1eb4c523c4;National Commission for the Promotion of Equality (NCPE);;Blata L-Bajda;MT;HMR 9010;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;180900;EUR;;;180900;1;EU_body_105a9f1f0021f121087db8deb4787ac93528910edd9aa50b2bb2f9952efcfd21;Outlook Management & Communications Coop Society Ltd;;Qormi;MT;QRM 3580
37;fddd3aa4-9759-48df-afac-a7ad37059bfb;MT;;;SUPPLIES;OPEN;;33652100;33652100;MT001;2009;MT,EN;;;;;2009/07/21;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;c56752ac-e00e-4f9a-8cec-9b7ddd7f476e;MT;;;SERVICES;OPEN;;74110000;74110000,79100000;MT001;2009;EN;;;;2008/04/16;2007/12/18;;;;;48;1440;no;no;no;;;;no;no;no;;163056.14;EUR;;;163056.14;120416;EUR;;;120416;;;;;;;;;1;2;2007-01-01;2007-01-01;2009-01-01;2009-01-01;;100;100;50;100;;100;;;0;0;0;100;81.8182;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,WATER,HEALTH;EU_body_0cc3820f9e18492aadaf56cc94f8940102e027516b5b626d549b0ae1b39803b1;Department of Contracts;MT001;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;120416;EUR;;;120416;1;EU_body_9819cf81fa528cf18ec8b94dfd020daf9a7e0bcf4655fe936d97a66599d3f83e;Ganado Sammut Advocats;;Valletta;MT;
39;05a01d2b-bd49-4d36-92d2-73383625a402;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33614000;33614000;MT001;2009;MT,EN;;;;2010/02/12;2009/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;;231615.75;EUR;;;231615.75;126740.96;EUR;;;126740.96;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;0;100;100;100;;100;;;0;100;0;100;66.6667;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;126740.96;EUR;;;126740.96;1;EU_body_f2622432d82fd98a10fc65dba0d5f3c408892245ca534679275f688de830da14;E J Busutill Ltd;;Birkirkara;MT;BKR 1633
40;5681e3d6-d0cf-453c-ad0d-d99a4a6439b3;MT;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;72313000;72313000;MT001;2009;EN;;;;2010/04/05;2009/09/22;;;;;3;90;no;no;no;;;;no;no;yes;;;;;;;203000;EUR;;;203000;;;;;;2;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;69.2308;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_7da1c66aacd6fea2cc53765d635e265276fc1481f9113659450fb71f45cb92ee;Malta Transport Authority;;Floriana;MT;FRN 1613;1;;;AWARDED;;;;;;;;;;7;;;;;;;;1;yes;no;;203000;EUR;;;203000;1;EU_body_02958cc033733f146e5313247f09f2d53beee50a93d4c608fccde3db9ce395c2;Price Waterhouse Coopers;;Valletta;MT;
41;c33bd8c7-7a67-427d-92fe-03af60a79691;MT;;BELOW_THE_THRESHOLD;SUPPLIES;OPEN;;34113000;34113000,34115000,34100000;MT001;2009;EN;;;;;2009/07/14;;;;;4;120;no;no;no;;;;no;no;yes;;279661;EUR;;;279661;222796.61;EUR;;;222796.61;;;;;;;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;72.7273;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;PUBLIC_BODY;WATER,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_ad63aecdfe86e2b196654130c7b694bb713788ff4cec5e4f9584b815224b4258;Water Services Corporation;MT001;Luqa;MT;LQA 9043;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;222796.61;EUR;;;222796.61;1;EU_body_ce9d6da5c016984df63b696f19534e25e897192805e940327271a998021486be;Burmarrad Commercials Ltd;MT001;Burmarrad;MT;SPB 9060
42;6d60a448-bcd6-4b7f-a2c1-27998a4ea9f0;MT;;;SUPPLIES;OPEN;;33651100;33651100;MT001;2009;MT,EN;;;;;2009/08/25;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;99cc7d0c-224d-48d1-8f4e-00cd7740757c;MT;;;SUPPLIES;OPEN;;31214000;31214000,31174000,31200000;MT001;2009;EN;;;;;2009/10/20;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;PUBLIC_BODY;ELECTRICITY;EU_body_ec382185ccf059f88d2c2792cef00dfa684f641fca52b666c510690a4f2377ca;Enemalta Corporation;;Marsa;MT;MRS 1000;1;;;CANCELLED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;79ffe697-6e2a-4441-b028-c37fda7d0d40;MT;;;SERVICES;OPEN;;92111200;92111200,22100000,55120000;MT001;2009;EN;;;;2009/12/07;2009/07/02;;;;;33;990;yes;no;no;;;;no;no;yes;;;;;;;71369;EUR;;;71369;;;;;;2;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;69.2308;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER;EU_body_8e656049ab84fe19ce691832ed161bf0a23ee95720a2193f752e1b7ebb1fca09;Malta Qualifications Council;MT001;Santa Lucija;MT;SLC 1019;1;LA CT 2086/2009 Lot 2.;;AWARDED;;;;;;;;;3;4;;;;;;;;1;yes;no;;46379;EUR;;;46379;1;EU_body_3bf73392c002d8ca7bd971e29db25cb50827c6f806909a7abd5d7f4d008926f3;J P Advertising Ltd;MT001;Ta' Xbiex;MT;XBX 1423
45;bd6b0110-6997-43a2-a9e3-f43926e59b69;MT;;BELOW_THE_THRESHOLD;SUPPLIES;OPEN;;44167300;44167300;MT001;2009;EN;;;;2009/12/10;2009/08/04;;;;;18;540;no;no;no;;;;no;no;yes;;404964;EUR;;;404964;234110.02;EUR;;;234110.02;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;0;100;100;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;PUBLIC_BODY;WATER,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_ad63aecdfe86e2b196654130c7b694bb713788ff4cec5e4f9584b815224b4258;Water Services Corporation;MT001;Luqa;MT;LQA 9043;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;234110.02;EUR;;;234110.02;1;EU_body_cb7b946f801466cdc118fc2e82e2441d108e286208050f1596205b7133c456c1;Electrosteel Castings Ltd;;Kolkata;IN;700 017
46;f9648276-a8a7-4c08-aab9-3595cf402c20;MT;;;SUPPLIES;OPEN;;33621000;33621000;MT001;2009;MT,EN;;;;;2009/06/30;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
